IES_ID;IES_NAME
4674;FACULDADE PORTO DAS ÁGUAS
4675;JUSPODIVM
4676;SENAI DENDEZEIROS
4677;UNIVERSIDADE JOSE DO ROSARIO VELLANO UNIFENAS
4678;INSTITUTO DE DERMATOLOGIA MEDICINA E CIRURGIA ESTETICA
4679;FESPPAR FACULDADE EDUCACIONAL DE PINHAIS DO PARANA
4680;FEPPAR FACULDADE EDUCACIONAL DE PIRAQUARA DO PARANA
4681;FACULDADE CENTRO PAULISTANO
4682;FACULDADE INTEGRADA BRASILEIRA RENASCENCA
4683;PROJECTO CENTRO CULTURAL E DE FORMACAO
4684;BUSINESS SCHOOL CEDEPE
4685;FACULDADES INTEGRADAS PLURAL
4686;FACULDADE SAO BASILIO
4687;FACULDADE DE TEOLOGIA BRASILEIRA
4688;FACULDADE DE DIREITO
4689;INSTITUTO DE ENSINO SUPERIOR PASSIONISTA
4690;FACULDADE DE EDUCACAO SUPERIOR E TEOLOGICA MARANHENSE
4691;INSTITUTO PARANAENSE DE PESQUISA DESENVOLVIMENTO E POS GRADUACAO
4692;FACULDADE VITORIO BONACIN
4693;FACULDADE DE TECNOLOGIA DE NOVA ANDRADINA
4694;FACULDADE DE TEOLOGIA E CIENCIAS DA EDUCACAO
4695;UB FACULDADE TECNOLOGICA
4696;FASE FACULDADE DE TECNOLOGIA DO AMAZONAS
4697;MOUSE COM CURSOS PROFISSIONALIZANTES
4698;TECNOLOGIA RADIOLOGICA E RADIOTERAPICA
4699;FACULDADE NOROESTE
4700;FACULDADE NOVA ROMA
4701;FACULDADE CATOLICA DE CAMPINA GRANDE
4702;FACULDADE DE TECNOLOGIA GESTÃO & MARKETING
4703;INSTITUTO D ENSINO SUPERIOR CASTRO ALVES
4704;FACULDADE PONTE SERRADA
4705;FACULDADE UNIECO
4706;FACULDADE WELLINGTON
4707;NUCLEO DE EDUCACAO CONTINUADA NEC
4708;FACULDADE SINOPENSE DE ENSINO
4709;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE
4710;INSTITUTO CABRERA
4711;UNIDADE DE ENSINO SUPERIOR DE APUCARANA
4712;FACULDADES CASA DO SABER
4713;ASSOCIACAO DE ENSINO SUPERIOR EDUCARE EDUCARE
4714;FACULDADE ALTERNATIVA DE ENSINO SUPERIOR DO AGRESTE - FAESA
4715;BRIGADA AMBIENTAL DO MUNICIPIO DE SAO PEDRO DA ALDEIA
4716;FACULDADE DE MEDICINA DE MARABA
4717;INSTITUTO SUPERIOR DE EDUCACAO SANTA MARIA
4718;FACULDADE DE TECNOLOGIA SANTA MARIA
4719;FACULDADE DE TECNOLOGIA IJUI
4720;IBREAS INSTITUTO BRASILEIRO DE ESTUDOS AVANCADOS EM SAUDE
4721;ESCOLA DOMINICANA DE TEOLOGIA
4722;FACULDADES INTEGRADAS VIANNA JÚNIOR
4723;ACADEMIA NACIONAL DE POLICIA
4724;FACULDADE DE CIÊNCIAS HUMANAS DE CRUZEIRO
4725;FACULDADE DE TECNOLOGIA EGÍDIO JOSÉ DA SILVA
4726;FACULDADE EQUIPE
4727;FACULDADE DE EDUCACAO CIENCIA E TECNOLOGIA EM CAMOCIM
4728;FACULDADE CENECISTA DE QUISSAMA
4729;FACULDADE CENECISTA DE RIO BONITO
4730;FACULDADE LUSIADA DE JI PARANA
4731;FACULDADE MESSIANICA
4732;FACULDADE DE TECNOLOGIA SENAC DF
4733;VITA CARE
4734;FACULDADES INTEGRADAS EDUCAR BRASIL
4735;FACULDADE ATENAS MARANHENSE FAMA
4736;MORAES BASTOS
4737;FAMEM FACULDADE DO MEDIO MEARIM
4738;INSTITUTO BIODELTA DE ENSINO E PESQUISA
4739;FACULDADE PRESBITERIANA AUGUSTO GALVÃO
4740;FACULDADE DE PATROCINIO
4741;FACULDADE CENECISTA DE MARICA FACMAR
4742;FACULDADE SANTA EMÍLIA
4743;FACULDADE DE EDUCACAO INTEGRADA E TECNOLOGIA FACEI
4744;FACULDADE LITERATUS
4745;FACULDADE LITORANEA
4746;FACULDADE CATÓLICA DO CARIRI
4747;FACULDADE REGIONAL DE RIACHÃO DO JACUÍPE
4748;FACULDADE DE TECNOLOGIA DE SANTA CATARINA
4749;FACULDADE ACCTIVA DE CIENCIA E TECNOLOGIA
4750;FACULDADE SER
4751;FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ
4752;FACULDADE NOTARIAL E REGISTRAL DO BRASIL
4753;FACILETEC FACULDADES DE CIENCIAS LETRAS E DE TECNOLOGIA DE TURMALINA
4754;FACULDADES INTEGRADAS LUSO BRASILEIRA
4755;AMADO@ASSOCIADOS IRH S C LTDA
4756;CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ
4757;MASTER FACE CLINICA ODONTOLOGICA LTDA
4758;FACULDADE DE BAIXO GUANDU
4759;FACULDADE DE ITAPEMIRIM
4760;INSTITUTO DE ENSINO SUPERIOR BRASILIA
4761;CETAO CENTRO DE ESTUDOS TREINAMENTO E APERFEICOAMENTO EM ODONTOLOGIA S C LTDA
4762;FACULDADE IGUACUANO LEONARDO CARIELO
4763;FATERJ FACULDADE TEOLOGICA EVANGELICA DO RIO DE JANEIRO
4764;ESCOLA DE SAUDE PUBLICA DR JORGE DAVID NASSER
4765;FACULDADE DE TECNOLOGIA ALFA DE UMUARAMA
4766;FACULDADE UNA DE CONTAGEM
4767;FACULDADE QUALITAS
4768;INSTITUTO DE CIENCIAS GERENCIAIS
4769;FACULDADES EMPREZA
4770;J G MELO CURSOS DE ESPECIALIZACAO EDUCACIONAL
4771;FACULDADE BI CAMPINAS
4772;FACULDADE BI SOCIAL QUARESMA
4773;FACULDADE BI MINAS
4774;INSTITUTO ELO
4775;ESCOLA DE APERFEICOAMENTO E FORMACAO PROFISSIONAL PROF PAULO SERODIO MELLO
4776;FACULDADE COMUNITARIA DE UBA
4777;FACULDADE KENNEDY DE BELO HORIZONTE
4778;FACULDADE CENECISTA DE TEUTONIA
4779;INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA INPA
4780;FACISA-UNAI FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ
4781;FACULDADE DE COMUNICACAO TECNOLOGIA E TURISMO DE OLINDA
4782;FACULDADE DE TECNOLOGIA OXFORD
4783;LIBERTAS CLINICA ESCOLA
4784;FACULDADE CDL
4785;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
4786;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
4787;ESCOLA AGROTECNICA FEDERAL DE SAO JOAO EVANGELISTA
4788;INSTITUTO CENTRO DE ENSINO TECNOLÓGICO - CARIRI
4789;INSTITUTO CENTRO DE ENSINO TECNOLÓGICO - LIMOEIRO DO NORTE
4790;FACULDADE DE TECNOLOGIA CENTEC SOBRAL
4791;FACULDADE DE TECNOLOGIA CENTEC - CARIRI
4792;FACULDADE DE TECNOLOGIA CENTEC LIMOEIRO DO NORTE
4793;FACULDADES INTEGRADAS DE ITARARÉ
4794;ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE VALINHOS - ESEG
4795;FACREI FACULDADE CRISTO REI
4796;FACULDADE DE CIENCIAS APLICADAS DE CAMARAGIBE FAC
4797;GOVERNADOR PAULO MALUF
4798;FCS FACULDADE DE CIENCIAS DA SAUDE
4799;CENTRO ODONTOLOGICO PIO XII
4800;FACULDADE DE TECNOLOGIA CENECISTA DE RIO NEGRINHO
4801;FACULDADE LITERATUS JAU
4802;FACULDADE LITERATUS PIRACICABA
4803;FACULDADE SENAI DE TECNOLOGIA
4804;SECONE SERVICOS DE CONSULTORIA EDUCACIONAL
4805;FACULDADE AMBIENTALISTA COMUNITARIA
4806;INSTITUTO DE EDUCACAO COELHONETENSE
4807;INSTITUTO SUPERIOR DE ODONTOLOGIA ISO
4808;FACULDADE ATHENEU
4809;INSTITUTO SUPERIOR DE EDUCACAO JK VALPARAISO
4810;FACULDADE ANTÔNIO MENEGHETTI
4811;FACULDADE SENAI DE TECNOLOGIA ROBERTO SIMONSEN
4812;FACULDADE SENAI DE TECNOLOGIA ROBERTO MANGE
4813;FACULDADE SENAI DE TECNOLOGIA GASPAR RICARDO JUNIOR
4814;FACULDADE DE TECNOLOGIA SENAI FELIX GUISARD
4815;FACULDADE DE TECNOLOGIA SENAI NADIR DIAS DE FIGUEIREDO
4816;FACULDADE SENAI DE TECNOLOGIA SUICO BRASILEIRA
4817;FACULDADE DE TECNOLOGIA SENAI ANCHIETA
4818;FACULDADE SENAI DE TECNOLOGIA HORACIO AUGUSTO DA SILVEIRA
4819;FACULDADE DE TECNOLOGIA SENAI MARIANO FERRAZ
4820;FACULDADE DE TECNOLOGIA SENAI ANTÔNIO ADOLPHO LOBBE
4821;FACULDADE DE CIÊNCIAS GERENCIAIS E EMPREENDEDORISMO - FACIGE
4822;FACULDADE DE TEOLOGIA BATISTA BETEL FTBB
4823;FACULDADE DE TECNOLOGIA EVOLUÇÃO
4824;INSTITUTO LABORATIVA
4825;FACULDADE DE CIENCIAS E TECNOLOGIA DO MARANHAO
4826;FACULDADE ANHANGÜERA DE CAMPINAS
4827;CENTRO AVANCADO DE ENSINOEDUCACAO E CULTURA CAEEC
4828;FACULDADE DE TECNOLOGIA CAMPIUOL
4829;ESCOLA SUPERIOR DE ARTES CÉLIA HELENA
4830;SEMINARIO MAIOR IMACULADO CORACAO DE MARIA
4831;FACULDADE DE TECNOLOGIA DE SAO JOSE DOS CAMPOS
4832;FACULDADE POLITECNICA DE TAUBATE
4833;FACULDADE DE TECNOLOGIA DE VALENCA FACTIVA
4834;INSTITUTO DE EDUCACAO MORUMBI
4836;FACULDADE DE EDUCAÇÃO  ACREANO EUCLIDES DA CUNHA
4837;FACULDADE IESPLAC
4838;INSTITUTO SUPERIOR DE EDUCACAO MONTEIRO LOBATO
4839;FACULDADE DE CIENCIAS LETRAS E ARTES LUIZA DE MARILLAC
4840;HD HEALTH DENTAL ENSINO ODONTOLOGICOS
4841;FACULDADE WITTENBERG
4842;INSTITUTO RACINE EDITORA INDUSTRIAL E SERVICOS LTDA
4843;INSTITUTO DE TEOLOGIA PASTORAL E ENSINO SUPERIOR DA AMAZONIA ITEPES
4844;FTC EAD FACULDADE DE TECNOLOGIA E CIENCIAS ENSINO A DISTANCIA
4845;FACULDADE DA IGREJA MIISTERIO FAMA FAIFA
4846;FACULDADE VÉRTICE
4847;FACULDADE DIOCESANA DE MOSSORÓ
4848;FACULDADE OBOE FACO
4849;FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE DE ARAGUAÍNA
4850;MUSEU DE ASTRONOMIA E CIENCIAS AFINS MAST
4851;FACULDADE E INSTITUTO SUPERIOR TECNOLOGICO E EDUCACIONAL FATEC PARACATU
4852;FACULDADE E INSTITUTO SUPERIOR TECNOLOGICO E EDUCACIONAL FATEC PATOS DE MINAS
4853;FACULDADE E INSTITUTO SUPERIOR TECNOLOGICO E EDUCACIONAL FATEC UBERABA
4854;FACULDADE RADIAL CURITIBA
4855;FACULDADE DO CENTRO DO RIO GRANDE DO SUL FACERGS
4856;FACULDADE DE ADMINISTRACAO CIENCIAS HUMANAS E SOCIAIS BOM JESUS GO
4857;IEST INSTITUTO DE EDUCACAO SUPERIOR DE TAGUATINGA SOCIEDADE SIMPLES
4858;ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE
4859;FACULDADE DE TECNOLOGIA FAESA - UNIDADE GUARAPARI
4860;CENTRO BRASILEIRO DE EXCELENCIA EM POS GRADUACAO NA SAUDE
4861;FACULDADE PITAGORAS DE POUSO ALEGRE
4862;FACULDADE PITAGORAS DE JUIZ DE FORA
4863;FACULDADE PITÁGORAS DE POÇOS DE CALDAS
4864;FACULDADE PITAGORAS DE GOVERNADOR VALADARES
4865;FACULDADE PITÁGORAS DE SÃO LUIZ
4866;FACULDADE PITAGORAS DE CONTAGEM
4867;FACULDADE PITÁGORAS DE GUARAPARI
4868;FACULDADE HSM
4869;Faculdade de Tecnologia Pitágotas - Unidade Londrina
4870;FACULDADE DE SOBRAL FASOL
4871;FACULDADE INTEGRADAS DO MEORENO EM CARUARU FIAMCA
4872;FACULDADE ETNIA
4873;FACULDADE DE TECNOLOGIA DE TAUBATÉ
4874;INSTITUTO DE EDUCACAO E CULTURA DO OESTE PAULISTA
4875;FACULDADES INTEGRADAS CIRCUITO DAS AGUAS
4876;FACULDADE TECNOLOGICA GERACAO
4877;FACULDADE MESSEJANA
4878;FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA
4879;FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DA ODONTOLOGIA
4880;FACULDADE DE DIREITO DE GUARANTA DO NORTE
4881;FACULDADE VILAVELHENSE
4882;FACULDADE DE IBIRACU
4883;FACULDADE DE MEDICINA DE MINAS GERAIS
4884;FACULDADE ATENAS MARANHENSE DE IMPERATRIZ MA
4885;FACULDADE PORTO SEGURO
4886;INSTITUTO SUPERIOR DE EDUCACAO PORTO SEGURO
4887;FACULDADE DO CIRCUITO DAS AGUAS PAULISTA FAC AP
4888;CURSO NACIONAL DE ATUALIZACAO EM NUTROLOGIA
4889;FACULDADE DE CONCHAS
4890;FACULDADE DO FUTURO
4891;FACULDADE DE TEOLOGIA INTEGRADA
4892;FUNDACAO DE ADMINISTRACAO E PESQUISA ECONOMICO SOCIAL
4893;FACULDADE DE GESTAO E TECNOLOGIA ASSUMPCAO
4894;INSTITUTO DE ENSINO E PESQUISA
4895;ESCOLA DE APERFEICOAMENTO PROFISSIONAL ABO REGIONAL DE UBERLANDIA
4896;INSTITUTO FLEURY
4897;PROCEAD PROMOTORA DE CURSOS LTDA
4898;FACULDADE DE EDUCACAO E ARTES SAO GERALDO
4899;FACULDADE DE CIÊNCIAS MÉDICAS DA BAHIA
4900;FACULDADE VALE DO OURO
4901;FACULDADE FASIPE
4902;FACULDADE BATISTA PIONEIRA
4903;FACULDADE MONITOR
4904;"FACULDADE SENAI DE TECNOLOGIA "" EUVALDO LODI """
4905;FACULDADE SENAI DE TECNOLOGIA
4906;FACULDADE SENAI DE TECNOLOGIA MARCELINO CORRADI
4907;"FACULDADE SENAI DE TECNOLOGIA ""JOSE FAGUNDES NETTO """
4908;FACULDADE SENAI DE TECNOLOGIA DE UBERLANDIA
4909;"FACULDADE SENAI DE TECNOLOGIA "" FIDELIS REIS """
4910;FACULDADE DO TRABALHO
4911;CEPAEM CENTRO PARANAENSE DE ESTUDOS MEDICOS LTDA
4912;FACULDADE EXPOENTE
4913;FACULDADE SAO VICENTE DE LAVRAS
4914;SENSU CONSULTORIA ORGANIZACIONAL LTDA
4915;FACULDADE DE CASTANHAL
4916;FACULDADE CATOLICA DO SUL DO MARANHAO CASUMA
4917;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DE PIRACICABA
4918;FACULDADE CENECISTA DE JARDIM DO SERIDO
4919;FACULDADE UNIPROCESSUS
4920;FACULDADE DO ENSINO SUPERIOR DO MUNICIPIO DE LINHARES
4921;FACULDADE DE ALMIRANTE TAMANDARE
4922;FACULDADE INTEGRADA DAS CATARATAS
4923;INSTITUTO SABER
4924;CENTRO DE ESTUDOS AVANCADOS DA CONSERVACAO INTEGRADA
4925;FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC
4926;FACULDADE DE TECNOLOGIA DE PRAIA GRANDE
4927;INSTITUTO SUPERIOR DE CIENCIAS DA SAUDE VERDE NORTE
4928;INSTITUTO SUPERIOR DE CIENCIAS SOCIAIS APLICADAS VERDE NORTE
4929;CESUC CENTRO DE ENSINO SUPERIOR DE CUIABA
4930;FACULDADE DE SAUDE DE PAULISTA
4931;INSTITUTO SUPERIOR DE EDUCACAO CECAP
4932;IES CEAJUFE INSTITUICAO DE ENSINO SUPERIOR
4933;FACULDADE POLITECNICA DE ALAGOAS
4934;FACULDADE DE ENSINO SUPERIOR DE CIENCIAS HUMANAS
4935;FACULDADE DO TRABALHO DA BAHIA
4936;INSTITUTO AGORA
4937;INSTITUTO LOGOS DE EDUCACAO SUPERIOR
4938;FACULDADE CLARETIANA DE TEOLOGIA
4939;FACULDADE 2 DE JULHO
4940;CENTRO DE ESTUDOS PESQUISAS E POS GRADUACAO EM ODONTOLOGIA CEPPO
4941;FACULDADES INTEGRADAS DE GUARAPARI
4942;FAEME FACULDADE EVANGELICA DO MEIO NORTE DE MARITUBA
4943;ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO DA BAIXADA SANTISTA
4944;DENTAL PRESS CENTRO DE PESQUISA E POS GRADUACAO
4945;FACULDADE INTERNACIONAL DO DELTA
4946;FACULDADE DE AGRONOMIA E EDUCACAO TECNOLOGICA DE SOORETAMA FAETES
4947;FACULDADE VITORIA
4948;FACULDADES DAS AGUAS QUENTES
4949;FCA FACULDADE CIRCUITO DAS AGUAS
4950;FACULDADE AUM
4951;FACULDADE ABERTA DE CIENCIAS MODERNAS
4952;FACULDADE TEOLOGICA SULBRASILEIRA FATESUL
4953;CENTRO DE ESTUDOS E PESQUISAS EM ORTODONTIA
4954;ESCOLA DE ENSINO SUPERIOR ALTERNATIVO
4956;ESCOLA PAULISTA DA MAGISTRATURA
4957;FACULDADE BRASILEIRA DE CULTURA E EDUCACAO
4958;FACULDADE CORPORATIVA CESPI
4959;FACULDADE PITÁGORAS DE FEIRA DE SANTANA
4960;FACULDADE DE TECNOLOGIA LAGOA DA PAMPULHA
4961;FACULDADE INTEGRADA DE ARAGUATINS
4962;CENTRO UNIVERSITÁRIO DE SETE LAGOAS
4963;FACULDADE PRESBITERIANA MACKENZIE
4964;FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO
4965;FACULDADE VEZ DO MESTRE
4967;ESCOLA SUPERIOR DE DIREITO MUNICIPAL
4969;FACULDADE ITOP
4970;FACULDADE FLORES DA CUNHA
4971;CENTRO DE ESTUDOS E TECNICAS ODONTOLOGICAS
4972;FACULDADE ALFREDO NASSER DE REMANSO
4973;FACULDADE SENAI DE TECNOLOGIA DE POCOS DE CALDAS
4974;INSTITUTO CATARINENSE DE ESTUDOS AVANCADOS
4975;FACULDADE OBOE
4976;INSTITUTO DE ESTUDOS SUPERIORES DO CEARA
4977;FACULDADE DE TECNOLOGIA APOENA FTA
4978;ALPHA SMILE CENTRO CURSOS PESQUISAS ODON COM LTDA
4979;FACULDADE DE LAVRAS DA MANGABEIRA
4980;CLIVO POS GRADUACAO
4981;FACULDADE UNICESP SAUDE
4982;FACULDADE METROPOLITANA DO PLANALTO NORTE
4983;FACULDADE DE SÃO JOSÉ DOS CAMPOS
4984;ASSOCIACAO DE ENSINO SUPERIOR BARAO DE JUNDIAI AESB
4985;FACULDADE PARA O DESENVOLVIMENTO SUSTENTAVEL DO NORDESTE
4986;CENTRO UNIVERSITARIO DA TERRA PAULISTA UNITERRA
4987;ESCOLA SUPERIOR DE APERFEICOAMENTO PROFISSIONAL
4988;FACULDADE DE TECNOLOGIA INED DE IPATINGA
4989;CITE CENTRO INTEGRADO DE TERAPIAS ENERGETICAS
4990;INSTITUTO DE DESENVOLVIMENTO TECNOLOGICO DO CENTRO OESTE
4991;FACULDADE DE TECNOLOGIA FAMEG FAMETEC
4992;FACULDADE DE TECNOLOGIA CENTEC - SERTÃO CENTRAL
4993;FACULDADE DE TECNOLOGIA DO IBRATE FAITEC *
4994;FACULDADE LOURENCO FILHO
4995;FACULDADE CRUZ AZUL
4996;FACULDADE TECNOLOGICA DO ESTADO DO ESPIRITO SANTO FATEES
4997;FACULDADE DO AGRESTE SETENTRIONAL DE PERNAMBUCO FASPE
4998;FACULDADE DE TECNOLOGIA INESUL DO PARANÁ
4999;FACULDADE INTEGRADO DO MARANHAO
5000;FACULDADE ESTAÇÃO
5001;CENTRO UNIVERSITARIO AUTONOMO DO BRASIL UNIBRASIL
5002;SINDICATO DOS PROFESSORES DE SAO PAULO
5003;FACULDADE DE CIENCIAS MEDICAS DO PARA
5004;ABO SECAO CEARA
5005;CEUNI COMPLEXO EDUCACIONAL UNICIDADE
5006;FACULDADE REDENTOR DE CAMPOS
5007;FACULDADE ORTODOXA
5008;FACULDADE DO MÉDIO PARNAÍBA
5009;FACULDADE DO AMAZONAS FAMA
5010;FACULDADE DENIZARD RIVAIL
5011;FACULDADE BATISTA DO CARIRI
5012;FACULDADE RELIGARE PIAUIENSE
5013;CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE
5014;CENTRO TECNOLOGICO UNIVERSITARIO DO ESTADO DO RIO DE JANEIRO
5015;INSTITUTO SUPERIOR DE TECNOLOGIA EM HORTICULTURA
5016;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ
5017;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ
5018;INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSOR ALDO MUYLAERT
5019;INSTITUTO SUPERIOR DE EDUCAÇÃO DA ZONA OESTE
5020;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ
5021;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ
5022;FACULDADES INTEGRADAS PREVE
5023;FACULDADE SANTO AUGUSTO
5024;ESCOLA AGROTECNICA FEDERAL DE SERTAO
5025;FACULDADE DE EDUCAÇÃO SÃO BRAZ
5026;UNIRATI INSTITUICAO DE ENSINO SUPERIOR IRATI S C LTDA
5027;FAPETRO FACULDADE DE PETROLEO E GAS LTDA
5028;IBEFIN INSTITUTO BRASILEIRO DE ESTUDOS EM FINANCAS E NEGOCIOS
5029;FAMA FACULDADE DE MARABA
5030;FACULDADE DE FILOSOFIA E CIENCIAS DO PLANALTO FAFICIP
5031;ESCOLA SUPERIOR NACIONAL DE SEGUROS DE SAO PAULO
5032;ILAPE POS GRADUACAO
5033;FACULDADE PRISMA
5034;EDUCC EDUCACAO PROF CAP E CONSULTORIA LTDA
5035;FACULDADE DA FUNDACAO UNIVERSITARIA DE CARDIOLOGIA
5036;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE
5037;FUNDACAO DE APOIO AO INSTITUTO DE PESQUISAS TECNOLOGICAS
5038;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE MARABÁ
5039;FACULDADE DE PSICOLOGIA FUNFARME
5040;FACULDADE BAHIANA DE ENGENHARIA
5041;ITEP INSTITUTO DE TECNOLOGIA ENSINO E PESQUISA
5042;SEMINARIO NACIONAL ITEJ
5043;INSTITUTO SUPERIOR DE EDUCACAO DE CARAPICUIBA
5044;FACULDADE DE DIREITO DE GARANHUNS
5045;FACULDADE DE TECNOLOGIA PAULISTA
5046;FACULDADE POLIS DAS ARTES
5047;FACULDADE DO INTERIOR PAULISTA FIP
5048;FACULDADE DE TEOLOGIA DE SÃO PAULO DA IGREJA PRESBITERIANA INDEPENDENTE DO BRASIL
5049;INSTITUTO DE ENSINO SUPERIOR SAO FRANCISO DE ASSIS DE TEOFILO OTONI
5050;FACULDADE ARAUTOS DO EVANGELHO
5051;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ
5052;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ
5053;Instituto Superior de Tecnologia de Paracambi
5054;INSTITUTO SUPERIOR DE EDUCAÇÃO DO SERTÃO DO PAJEÚ
5055;INSTITUTO LOBO PARA O DESENVOLVIMENTO DA EDUCACAO DA CIENCIA E DA TECNOLOGIA NAO IES
5056;FACULDADE DE TECNOLOGIA UNIBRATEC MACEIO
5057;FACULDADE SAO VICENTE DE PAULO FASVIP
5058;FACULDADE DE TECNOLOGIA PEDRO ROGERIO GARCIA
5059;INSTITUTO DO CORACAO DO DISTRITO FEDERAL
5060;FACULDADE DE TECNOLOGIA DO RIO DE JANEIRO
5061;FACULDADE NATAL FN
5062;FACULDADE DE PIRACICABA
5063;FACULDADE DE TECNOLOGIA INED UNIDADE TIMOTEO
5064;CENTRO DE FORMACAO TREINAMENTO E APERFEICOAMENTO
5065;FACULDADE CONSULTIME DO ESPIRITO SANTO
5066;FACULDADE PITÁGORAS DE TECNOLOGIA DE CONTAGEM
5067;FACULDADE PITAGORAS DE UBERLANDIA
5068;FACEAR FACULDADE EDUCACIONAL ARAUCARIA
5069;FACULDADE PADRAO DE PORANGATU
5070;FACULDADE DE MEDICINA CARLOS CHAGAS
5071;FACULDADE NORTE CAPIXABA DE SAO MATEUS FAMAT
5072;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO MARANHAO
5073;FACULDADE PITAGORAS DE DIVINOPOLIS
5074;INSTITUTO EDUCACIONAL DE ENSINO SUPERIOR FACLESTE
5075;ESCOLA AGROTECNICA FEDERAL DE CACERES
5076;BRAZIL GLOBAL
5077;UNIVERSIDADE ESTADUAL DE RORAIMA
5078;UNIPED
5079;FACULDADE EDUCACIONAL DE MATELÂNDIA
5080;CETEC LAGOS CENTRO DE CAPACITACAO TECNOLOGICA DA REGIAO DOS LAGOS LTDA
5081;DIFERENCIAL
5082;FUNETEC
5083;1344 ESCOLA SUPERIOR DE HOTELARIA
5084;FACIAC FACULDADE DE CIENCIAS APLICADAS DE CATANDUVAS
5085;FACULDADE REGIONAL DE TIMBO
5086;ESAMC ESCOLA SUPERIOR DE ADMINISTRACAO MARKETING E COMUNICACAO DE MACEIO
5087;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO DISTRITO FEDERAL
5088;IBRAFA CENTRO DE ESTUDOS EM SAUDE
5089;FACULDADE DE TECNOLOGIA APOENA FTA
5090;FACULDADE DO PROFESSOR
5091;INSTITUTO DE ESTUDOS SUPERIORES E POS GRADUACAO IESP
5092;UNIVALE
5093;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECCAO DO ESTADO DO RIO GRANDE DO NORTE
5094;FACULDADE EVOLUCAO ALTO OESTE POTIGUAR
5095;FIESU FACULDADE INTERNACIONAL DE ENSINO SUPERIOR
5096;ESCOLA AGROTECNICA FEDERAL DE ARAGUATINS
5097;FACULDADE VALE DOS CARAJAS
5098;FACULDADE CELEIRO
5099;FACULDADE DE TECNOLOGIA DE SÃO BERNARDO DO CAMPO
5100;FACULDADE MACHADINHO
5101;FACULDADE CENTRO OESTE DO PARANA
5102;INSTITUTO NACIONAL DE ENSINO AVANCADO LTDA
5103;IEP INSTITUTO DE ESTUDOS PREVIDENCIARIOS
5104;ESAD ESCOLA DE ADMINISTRACAO E NEGOCIOS
5105;FACULDADE INTERNACIONAL SIGNORELLI
5106;INSTITUTO DE GESTAO EDUCACIONAL SIGNORELLI
5107;FACULDADE SOGIPA DE EDUCAÇÃO FÍSICA
5108;ASSOCIACAO INSTITUTO SAPIENTIAE
5109;ESCOLA SUPERIOR DE TERAPIA INTEGRAL
5110;FAINP FACULDADE DE INTEGRACAO DO NOROESTE PARANAENSE
5111;INSTITUTO DE ENSINO E PESQUISA E POS GRADUACAO EM EDUCACAO E SAUDE
5112;FACULDADE UNIAO ARARUAMA DE ENSINO SS LTDA.
5113;FACULDADE UNIMAC
5114;INSTITUTO DE PESQUISAS EDUCACIONAIS PRAXIS LTDA
5115;FACULDADE EXPANSAO
5116;FACULDADE EVOLUCAO
5117;INSTITUTO DE EDUCACAO SUPERIOR DE SAO LOURENCO
5118;FACULDADE OMEGA
5119;FACULDADES MATISSE
5120;FACULDADE DINAMICA
5121;SEMINARIO BAIANO DE TEOLOGIA SEBATE
